x1,x2,x3,x4
90.06,1.0e12,90.617999792099,1.0e12
90.06,1.0e12,90.28600001335144,1.0e12
90.09,1.0e12,90.36699986457825,1.0e12
90.2,1.0e12,91.38199996948242,1.0e12
90.05,1.0e12,90.21499991416931,1.0e12
90.03,1.0e12,90.16899991035461,1.0e12
90.09,1.0e12,90.33699989318848,1.0e12
90.26,1.0e12,90.92799997329712,1.0e12
90.31,1.0e12,93.52100014686584,1.0e12
90.13,1.0e12,91.0310001373291,1.0e12
2.05,182022.570297,7.931999921798706,182022.56445301796
11.16,281408.635283,90.21199989318848,1.0e12
2.98,205054.458532,90.1710000038147,1.0e12
0.0,0.0,0.0,0.0
90.1,1.0e12,90.23300004005432,1.0e12
0.0,0.0,0.0,0.0
90.08,1.0e12,90.22100019454956,1.0e12
90.06,1.0e12,90.24399995803833,1.0e12
5.56,347691.410484,90.1949999332428,1.0e12
90.07,1.0e12,90.18400001525879,1.0e12
0.0,0.0,0.0,0.0
72.96,300176.563666,90.19999980926514,1.0e12
90.08,1.0e12,90.30999994277954,1.0e12
0.03,4.57958240244,0.14399981498718262,4.579582362552432
0.03,281.0,0.14100003242492676,281.0
0.04,2.0,0.1269998550415039,2.000000000000001
0.02,-6.0,0.09599995613098145,-6.00000000029987
0.03,-4574.0,0.08899998664855957,-4574.000004449971
0.03,-333.888888889,0.08000016212463379,-333.8888903689042
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.23,-36.0,0.18499994277954102,-36.0
0.1,-175.0,0.10500001907348633,-175.0
0.38,381.0,0.7200000286102295,381.0
0.04,-29605.0,0.09999990463256836,-29605.0
1.66,-39.7241,33.35800004005432,-39.72410000000001
90.54,1.0e12,90.82600021362305,1.0e12
0.04,-80.5,0.127000093460083,-80.49999999999999
90.08,1.0e12,90.16199994087219,1.0e12
0.06,837.732400898,0.11599993705749512,837.7324078579197
0.05,837.732400898,0.11500000953674316,837.7324114769843
0.07,3032.73567715,0.1119999885559082,3032.7357095497355
0.09,3032.73543947,0.12099981307983398,3032.735428675068
0.34,4027.37236414,0.12399983406066895,4027.372407012451
0.44,4027.37212727,0.1359999179840088,4027.371812119236
0.57,5510.38808272,0.13899993896484375,5510.388141261197
0.76,5510.38785548,0.23099994659423828,5510.387422347257
0.07,1267.35355,0.11800003051757812,1267.3535659447805
0.04,1267.35355,0.1230001449584961,1267.3535810914684
0.76,2310.30101023,0.14499998092651367,2310.3010571528607
0.36,2310.30106234,0.22499990463256836,2310.3007718573986
2.19,3354.68336643,0.17499995231628418,3354.6834341566905
3.16,3354.68336437,0.4140000343322754,3354.68291090715
3.32,4557.06302932,0.21200013160705566,4557.06311918523
7.82,4557.06298481,0.6029999256134033,4557.062494634976
0.21,853.284740208,0.12999987602233887,853.2847581578369
0.12,853.284737258,0.1419999599456787,853.2847552950043
1.11,2832.74913876,0.20099997520446777,2832.749170048835
0.22,2832.74916446,0.2999999523162842,2832.748944308729
2.21,3850.18227011,0.27300000190734863,3850.1823170699645
1.69,3850.18222435,0.4249999523162842,3850.1818455405087
3.9,4937.47838491,0.38499999046325684,4937.478454204025
2.9,4937.47826498,0.8090000152587891,4937.477811037549
0.57,924.263424505,0.1830000877380371,924.2634844252177
0.54,924.263524684,0.1700000762939453,924.2633960595826
4.73,1752.13345828,0.33299994468688965,1752.1335012507484
0.64,1752.13329542,0.4909999370574951,1752.1332827649458
38.14,2646.9513034,0.3819999694824219,2646.951371933221
13.67,2646.95106027,0.7630000114440918,2646.95103569909
35.02,3532.74445949,0.4650001525878906,3532.7445511698616
35.09,3532.74408111,2.2190001010894775,3532.7440854558145
2.18,138.15980166,0.2799999713897705,138.15981444983944
1.32,138.159622168,0.23099994659423828,138.15964357325763
7.89,399.683593298,0.5060000419616699,399.6836515196109
1.64,399.68314739,2.046999931335449,399.6832373332021
90.18,1.0e12,0.9429998397827148,654.1549735856267
32.2,654.154186695,1.6349999904632568,646.0543618240268
90.1,1.0e12,1.7609999179840088,865.723050450874
69.4,865.722009714,10.050000190734863,865.7221996642845
22.89,67.7133893013,0.4739999771118164,67.71341470857125
2.33,67.7132828831,0.5199999809265137,67.71329807702907
65.53,388.772732884,1.0829999446868896,388.772829250582
21.91,388.772380632,2.8279998302459717,388.77248792994243
90.07,1.0e12,4.105999946594238,395.1486295333174
53.34,395.148048268,90.24100017547607,1.0e12
90.09,1.0e12,5.5290000438690186,901.7517840239198
90.08,1.0e12,90.43899989128113,1.0e12
0.05,6.00975889904,0.13100004196166992,6.009758719278189
0.06,73.0353096718,0.12599992752075195,73.03531049138886
0.08,68.0097404393,0.2089998722076416,68.00973904828264
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
90.03,1.0e12,3.4169998168945312,578176.638980323
0.65,-0.9999,0.19300007820129395,0.0
90.2,1.0e12,0.6759998798370361,97.90443336386882
0.66,-0.9999,0.1940000057220459,0.0
90.19,1.0e12,19.121000051498413,424.54409199394394
